id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
464052,Wonder Woman 1984,"['Action', 'Adventure', 'Fantasy']",en,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,89.816,Warner Bros. Pictures-The Stone Quarry-DC Films-Atlas Entertainment,12/16/2020,200000000,165160005,151,Released,A new era of wonder begins.,6.51,7429,Gal Gadot-Chris Pine-Kristen Wiig-Pedro Pascal-Robin Wright-Connie Nielsen-Lilly Aspell-Amr Waked-Kristoffer Polaha-Natasha Rothwell-Ravi Patel-Oliver Cotton-Lucian Perez-Gabriella Wilde-Kelvin Yu-Stuart Milligan-Shane Attwooll-David Al-Fahmi-Kevin Wallace-Wai Wong-Doutzen Kroes-Hari James-Betty Adewole-Camilla Roholm-Jessie Graff-Brontë Lavine-Briony Scarlett-Jade Johnson-Miranda Chambers-Moe Sasegbon-Gwendolyn Osborne-Smith-Hayley Warnes-Saïd Taghmaoui-Ewen Bremner-Eugene Brave Rock-Lucy Davis-Lyon Beckwith-Ryan Watson-Jimmy Burke-Brandon Thane Wilson-Oakley Bull-Andy Riddle-Rey Rey Terry-Tina Edwards-Bill Debrason-Rick Kain-Vickie Warehime-Mike D. Anderson-Christopher Crutchfield Walker-Gina Grinkemeyer-Cassandra Newman-Valerie Leonard-Susan Smythe-Bob Cusack-John Bucy-Patrick Gover-Tracy Tobin-Mitch Holson-Ashley Gladden-Spencer Trinwith-Parker Damm-Caroline Coleman-Summer Snead-Tori Beverly-Raquel Merediz-Vince Eisenson-Asim Chaudhry-Danny Morgan-Tessa Bonham Jones-Philip Philmar-Mensah Bediako-Russell Barnett-Peter Brooke-Jarren Dalmeda-Jasmine Clark-Jonathan Ajayi-Tomos Vaughan-Williams-Avi Rothman-Belinda Mayne-Orlando James-Bruce McKinnon-Ed Birch-Aykut Hilmi-Zaydun Khalaf-Nerea Palacios-Altahay Ramos Martín-Joanne Henry-Patrick Lyster-Sam Sheridan-Paul Boyd-Vincent Jerome-Akie Kotabe-Kenneth Jay-Jasmine Hyde-Paul McQuaid-Gabriel Constantin-Alex Delescu-Mish Boyko-Constantine Gregory-Michael Poole-Joe Palka-Jean H. Miller-Mike Sengelow-Paul Connaughton-Wendy Albiston-Rhonda Overby-Lambro Demetriou-Jonny Barry-Luis Torrecilla-Sarah Barlondo-Matt Costello-Evan Bittner-Archie L. Harris Jr.-Stephanie Waters-Thomas Clay Strickland-Chi-Lin Nim-Michael Kaurene-Michael Gabel-Orlando Gonzalez-Dan De Luca-Ahmed Hussien-Tony Zarouel-Naithan Ariane-Joel Morris-Michael Salami-Kosha Engler-Asa Sheridan-Alma Varsano-Maya Varsano-Jaron Varsano-Tilly Winford-Victoria Broom-Hamza Siddique-Colin Stinton-Andy Cheung-Katharine Pickering-Karis McCabe-Saskia Neville-Jenny Pacey-Mikayla-Jade Barber-Candice Carbine-Donna Forbes-Chantal Nell-Lynda Carter-Al Clark-Bern Collaço-Chuck Taber,superhero-based on comic-1980s-action hero-dc extended universe (dceu),/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,/yzpCv8CCWondN7O5au1KGiqnC3A.jpg,56969-312634-22023-791373-508442-468073-464050-112627-458576-577922-297762-570668-399566-497698-529203-495764-900783-527774-436969-460465-775996,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370172,No Time to Die,"['Action', 'Adventure', 'Thriller']",en,Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected leading Bond onto the trail of a mysterious villain armed with dangerous new technology.,89.622,EON Productions-Metro-Goldwyn-Mayer-Universal Pictures,9/29/2021,250000000,774153007,163,Released,The mission that changes everything begins…,7.397,5666,Daniel Craig-Léa Seydoux-Rami Malek-Lashana Lynch-Ralph Fiennes-Ben Whishaw-Naomie Harris-Jeffrey Wright-Ana de Armas-Billy Magnussen-Christoph Waltz-Rory Kinnear-David Dencik-Dali Benssalah-Lisa-Dorah Sonnet-Coline Defaud-Mathilde Bourbin-Hugh Dennis-Priyanga Burford-Joe Grossi-Nicola Olivieri-Pio Amato-Javone Prince-Davina Moon-Mattia Lacovone-Giansalvatore Duca-Amy Morgan-Lizzie Winkler-Andrei Nova-Ernest Gromov-Gediminas Adomaitis-Andy Cheung-Brigitte Millar-Hayden Phillips-Winston Ellis-Adnan Rashed-Rae Lim-Chi Chan-Denis Khoroshko-Lourdes Faberes-Philip Philmar-Raymond Waring-Eliot Sumner-Rod Hunt-Michael Mercer-Gemmar Mcfarlane-Leighton Laing-Kimo Armstrong-Gordon Alexander-Steve Barnett-Tuncay Gunes-Clem So-Ahmed Bakare-Douglas Bunn-Toby Sauerback-Zoltan Rencsar-John Farrer-Paul O'Kelly-Michael G. Wilson-Michael Herne-Julian Ferro-Ross Donnelly,based on novel or book-forgiveness-poison-spy-mi6-family-british secret service-parents-global threat-nanobots,/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,370712-94605-438631-512195-566525-580489-550988-524434-624860-617653-206647-497698-36557-565770-476669-522402-646380-634649-414906-10764-425909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
961707,Hawa,"['Drama', 'Comedy']",fr,A teenage girl lives with her grandmother and worries she will be removed by social services. She sets off to get adopted by someone she admires more than anything one of the most powerful women in the world.,89.517,Bien ou Bien Productions-Prime Vidéo France,9/13/2022,0,0,104,Released,,6.8,22,Sania Halifa-Oumou Sangaré-Yseult-Titouan Gerbier-Jérôme Pouly-Mister V-Lola Zidi-Hakim Faris-Jonathan Amoule-Mathieu Aroquiassamy-Igor Badnjar-Benjamin Ballout-Yann Bean-Faycal Baghriche-Jean-Paul Boudouard-Gabriel Burtea-Coli-Fary Diouf-Inas Chanti-Alioune Sané-Frédéric Fix,,/p6DhbsX1EuSJMtuOGsENkIOx1tt.jpg,/jvvpsfpFdHwUvX1livlZ7R6HxhC.jpg,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
296096,Me Before You,"['Drama', 'Romance']",en,A small town girl is caught between dead-end jobs. A high-profile successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together each finds their world changing in ways neither of them could begin to imagine.,89.494,New Line Cinema-Metro-Goldwyn-Mayer-Sunswept Entertainment,6/1/2016,20000000,207945075,110,Released,Live boldly.,7.905,10838,Emilia Clarke-Sam Claflin-Janet McTeer-Charles Dance-Brendan Coyle-Jenna Coleman-Matthew Lewis-Samantha Spiro-Stephen Peacocke-Vanessa Kirby-Ben Lloyd-Hughes-Joanna Lumley-Lily Travers-Alan Breck-Eileen Dunwoodie-Pablo Raybould-Gabrielle Downey-Henri Charles-Muzz Khan-Richard Goulding-Diane Morgan-Stephen Chance-Sharon Cherry Ballard-Chuku Modu-Verity Marshall-Manuel Severi,england-based on novel or book-depression-small town-wheelchair-caretaker-caregiver-disabled-twenty something-woman director-accident,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,/7jjwdoIVPJp7gcDo9uE1sVZi2Rs.jpg,222935-200727-11036-286565-35690-249164-417678-22971-216015-228205-272693-8966-24021-150689-321612-266856-293863-50620-597-10229-18239,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
772450,Presences,['Horror'],es,A man who loses his wife and goes to seclude himself in a cabin in the woods where strange things happen.,89.491,Videocine S.A. de C.V.,9/7/2022,0,0,0,Released,,6.9,110,Alberto Ammann-Yalitza Aparicio-Josué Maychi-Andrea Santibañez-Leo Danse Alos-Ariel Bonilla-Analy Castro-Cher Constantine-Adriana Deangelis-Emelia Levy-Daniel Mandoki-Fermín Martínez-Raúl Orozco-Norma Pablo-Angelina Peláez-Alisson Santiago-Gerardo Taracena-Marco Antonio Treviño,,/dgDT3uol3mdvwEg0jt1ble3l9hw.jpg,/ojfzhdwRemcDt1I6pao6vVLw9AA.jpg,1078862-1047431-197158-637462-135195-289732-895659-790496-1008779-315162-188070-290271-1087040-799379-111332-943822-323667-575322-980078-1049233-718080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87101,Terminator Genisys,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",en,The year is 2029. John Connor leader of the resistance continues the war against the machines. At the Los Angeles offensive John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future and will ultimately change warfare forever.,89.368,Paramount Pictures-Skydance Media-Annapurna Pictures,6/23/2015,155000000,440603537,126,Released,Reset the future,5.938,8283,Emilia Clarke-Jai Courtney-Arnold Schwarzenegger-Jason Clarke-Matt Smith-J.K. Simmons-Lee Byung-hun-Dayo Okeniyi-Courtney B. Vance-Michael Gladis-Sandrine Holt-Wayne Bastrup-Gregory Alan Williams-Otto Sanchez-Matty Ferraro-Griff Furst-Ian Etheridge-Nolan Gross-Seth Meriwether-Afemo Omilami-Teri Wyble-Kerry Cahill-Mark Adam-Kerry O'Malley-Willa Taylor-James Moses Black-Terry Dale Parks-Douglas Smith-Anthony Michael Frederick-Brandon Stacy-Brett Azar-Douglas M. Griffin-Thomas Francis Murphy-Joshua Mikel-John Edward Lee-Christion Troxell-Luke Sexton-Aaron V. Williamson-Tony Donno-Ernest Wells-Larry E. Lundy Jr.-Ross P. Cook-Christopher Heskey-Moses Munoz-Lisa McRee-Seth Carr-Bryant Prince-Michael D. Anglin-John L. Armijo-Ari Atken-Terri Battee-Patrick Constantine Bertagnolli Jr.-David Cleveland Brown-Carter Burch-Lori Campbell-Kyle Clements-Christopher De Stefano-Matthew Gallagher-Victoria Greene-Shawntae Hughes-Lizeth Hutchings-Jeffrey Johnson-Sergio Kato-Kevin Lapham-Justin Lebrun-Grinnell Morris-Bill Rainey-Gus Rhodes-Samantha Sadoff-William Schaff-Giovanni Silva-Nathan O'Neil Smith-Hannah Spiros-Todd T Taylor-Erica Teeple-Dennis Thomas IV-Edgar Leza,future-artificial intelligence (a.i.)-saving the world-cyborg-killer robot-dystopia-time travel-sequel-robot-duringcreditsstinger,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,/tZvP8DNNSyC9Cir4viXXn3S7uhn.jpg,290859-534-135397-218-211672-280-177677-198184-254128-102899-296-158852-76341-166424-214756-264660-150540-99861-286217-266396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
739986,True Spirit,"['Adventure', 'Drama', 'Family']",en,When the tenacious young sailor Jessica Watson sets out to be the youngest person to sail solo nonstop and unassisted around the world many expect her to fail. With the support of her sailing coach and mentor Ben Bryant and her parents Jessica is determined to accomplish what was thought to be impossible navigating some of the world’s most challenging stretches of ocean over the course of 210 days.,89.192,Sunstar Entertainment-Martin Chase Productions-Resonate Entertainment,1/26/2023,0,0,109,Released,,7.044,80,Teagan Croft-Cliff Curtis-Alyla Browne-Josh Lawson-Anna Paquin-Bridget Webb-Vivien Turner-Stacy Clausen-Freya Callaghan-Chris Hillier-Todd Lasance-Josephine Flynn-Nikhil Singh-Alice Tate-Ling Cooper Tang-Shanyn Asmar-Liam Wallace-Molly Belle Wright-Tomoka Tsuyuki-Joey Vieira-Justin Gerardin-Allie Anderson-Elliott Ng-Pauline Davies-Joy Mirembe-Aarush Amith-Stefany Baumann-Charlotte Marquis-Olivia Marquis-Frances McGrady-Moses McGrady-Bowie Ottersbach Spillane-Charlie Rose Lasance-Eric Williams-James McGrady-Luke O'Neill-Jessica Watson,sailing trip-based on true story,/B7m21gukMeVK3NAuk1PLCo9C8p.jpg,/dA34DDakXgvbjnyKocOcLJtKz0.jpg,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
890541,7 Women and a Murder,"['Mystery', 'Comedy']",it,When their family patriarch is stabbed seven women each with ulterior motives become trapped together in a mansion to solve the puzzle of his murder. This is the  Italian remake of François Ozon's 8 Women.,89.172,Wildside-Warner Bros. Entertainment Italia,12/25/2021,0,0,84,Released,,5.617,171,Margherita Buy-Diana Del Bufalo-Sabrina Impacciatore-Benedetta Porcaroli-Micaela Ramazzotti-Luisa Ranieri-Ornella Vanoni-Marco Rossetti-Alessandro Genovesi-Luca Pastorelli,patriarch-murder-murder mystery,/iz2tpJJgSDBS646VYhmNkUmot4l.jpg,/fsTJDKNAhF9QptmGvON8hSOUyWi.jpg,891676-928713-990600-661374-866267-593643-890980-698583-593057-744594-363869-626319-929436-838876-737763-660033-153070-654895-668482-800815-683328,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,"['Animation', 'Science Fiction', 'Action']",ja,While the Saiyan Paragus persuades Vegeta to rule a new planet King Kai alerts Goku of the South Galaxy's destruction by an unknown Super Saiyan.,89.156,Toei Animation-Toei Company-Bird Studios,3/6/1993,0,21658982,70,Released,,7.268,727,Bin Shimada-Masako Nozawa-Ryou Horikawa-Iemasa Kayumi-Takeshi Kusao-Mayumi Tanaka-Toshio Furukawa-Kōhei Miyauchi-Naoki Tatsuta-Hiromi Tsuru-Naoko Watanabe-Masaharu Sato-Jôji Yanami-Hiroko Emori-Yasuhiko Kawazu,martial arts-superhero-based on manga-martial artist-super villain-anime-father son relationship,/6iO8TJCyLI4BiPYOvdwzPV2bhoV.jpg,/eN1TMy5hT72G2v92x5cNM5trdFv.jpg,39106-24752-44251-39105-39104-39102-39103-39107-39108-39101-39100-28609-39324-44281-120475-39323-126963-39145-18095-39148-303857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197158,Porno,['Drama'],pt,Three tales of the erotic: Two young ladies experiment with lesbianism a handsome and wealthy socialite makes a beautiful woman patiently wait to make love to him and a gorgeous but controlling and dominating blind woman makes a hunky stud her sexual hostage in her swanky mansion home.,89.079,Dacar Produções Cinematográficas,1/1/1981,0,0,83,Released,,4.3,46,David Cardoso-Patrícia Scalvi-Matilde Mastrangi-Zélia Diniz-Arthur Roveder-Maristela Moreno-Liana Duval,lesbian relationship-erotic movie,/bhbPSpYjsRJAK7rXqL8APK9EwBl.jpg,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
913290,Barbarian,"['Horror', 'Thriller']",en,In town for a job interview a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement she decides to stay the night anyway.,88.942,Regency Enterprises-Vertigo Entertainment-BoulderLight Pictures-Hammerstone Studios-Almost Never Films-20th Century Studios,9/8/2022,10500000,45352337,103,Released,Some stay for a night. Some stay for a week. Some never leave.,6.9,1269,Georgina Campbell-Bill Skarsgård-Justin Long-Matthew Patrick Davis-Richard Brake-Kurt Braunohler-Jaymes Butler-Sophie Sörensen-Rachel Fowler-J.R. Esposito-Kate Nichols-Kate Bosworth-Brooke Dillman-Sara Paxton-Will Greenberg-Derek Morse-Trevor Van Uden-Zach Cregger-Devina Vassileva-Kalina Stancheva-Julian Stanishkov,sexual abuse-monster-basement-serial killer-duringcreditsstinger-airbnb-abduction-me too-plot twist-secret room,/idT5mnqPcJgSkvpDX7pJffBzdVH.jpg,/2SEGjVLy7fYbovIyDR7IntH1jT2.jpg,49046-949423-436270-992277-726207-1007938-882598-541134-1064446-619730-894205-663712-829280-616820-1064421-760104-766475-984826-490404-841733-532870,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
82690,Wreck-It Ralph,"['Family', 'Animation', 'Comedy', 'Adventure']",en,Wreck-It Ralph is the 9-foot-tall 643-pound villain of an arcade video game named Fix-It Felix Jr. in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain Ralph escapes his game and lands in Hero's Duty a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush a kart racing game set on tracks made of candies cookies and other sweets. There Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade and one that Ralph may have inadvertently started.,88.88,Walt Disney Animation Studios-Walt Disney Pictures,11/1/2012,165000000,471222889,101,Released,The story of a regular guy just looking for a little wreck-ognition.,7.3,11170,John C. Reilly-Sarah Silverman-Jack McBrayer-Jane Lynch-Ed O'Neill-Dennis Haysbert-Edie McClurg-Alan Tudyk-Jess Harnell-Mindy Kaling-Joe Lo Truglio-Raymond S. Persi-Rachael Harris-Skylar Astin-Adam Carolla-Horatio Sanz-Maurice LaMarche-Stefanie Scott-John DiMaggio-Rich Moore-Katie Lowes-Jamie Elman-Josie Trinidad-Cymbre Walk-Tucker Gilmore-Brandon Scott-Tim Mertens-Kevin Deters-Gerald C. Rivers-Martin Jarvis-Brian Kesinger-Roger Craig Smith-Phil Johnston-Reuben Langdon-Kyle Hebert-Jamie Sparer Roberts-Ava Acres-Isabella Acres-Bob Bergen-David Boat-Mike Carlsen-Reed Buck-David Cowgill-Jim Cummings-Terri Douglas-Sandy Fox-Eddie Frierson-Earl Ghaffari-Emily Hahn-Jennifer Hale-Daniel Kaz-Dave Kohut-Lauren MacMullan-Mona Marshall-Scott Menville-Laraine Newman-Paul Pape-Lynwood Robinson-Trenton Rogers-Jadon Sand-Kath Soucie-April Stewart-Fred Tatasciore-Jennifer Christine Vera-Elizabeth Daily-Will Deters-Debi Derryberry,support group-product placement-bullying-jail-racing-arcade-medal-self esteem-curiosity-precocious child-aftercreditsstinger-duringcreditsstinger-first person shooter-glitch-carefree-interrupted wedding-social reject-escape from jail-hoverboard-purpose of life,/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,/riKyo85CmJU48ZaSMLpuDNTZHuE.jpg,20352-62177-10191-38757-585-93456-10193-57800-62211-953-76492-9502-49519-14160-12-10681-2062-863-862-425-9806,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399579,Alita: Battle Angel,"['Action', 'Science Fiction', 'Adventure']",en,When Alita awakens with no memory of who she is in a future world she does not recognize she is taken in by Ido a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.,88.84,Troublemaker Studios-Lightstorm Entertainment-20th Century Fox-TSG Entertainment,1/31/2019,170000000,405000000,122,Released,An angel falls. A warrior rises.,7.233,8897,Rosa Salazar-Christoph Waltz-Jennifer Connelly-Mahershala Ali-Ed Skrein-Jackie Earle Haley-Keean Johnson-Lana Condor-Jorge Lendeborg Jr.-Eiza González-Jeff Fahey-Idara Victor-Rick Yune-Derek Mears-Leonard Wu-Racer Rodriguez-Marko Zaror-Hugo Perez-Casper Van Dien-Billy Blair-Jamie Landau-Dimitrius Pulido-Patrick Gathron-Elle LaMont-Alex Livinalli-Neal Kodinsky-Anthony Bandmann-Alan Trong-Sam Medina-Tod Junker-John Wirt-Darcel Danielle-Emma Lindsey-Garrett Warren-Tony LaThanh-Jorge A. Jimenez-Vincent Fuentes-Ibrahima Thiam-Paul de Sousa-Gregg Berger-David Sobolov-Jeff Bottoms-Michelle Rodriguez-Jai Courtney-Edward Norton-Michael Love Toliver,martial arts-bounty hunter-dystopia-extreme sports-superhero-cyberpunk-based on manga-female cyborg-live action remake-floating city-gunnm-grand-cliché-straightforward,/xRWht48C2V8XNfzvPehyClOvDni.jpg,/8RKBHHRqOMOLh5qW3sS6TSFTd8h.jpg,299537-287947-456740-280217-449563-297802-450465-424783-166428-428078-299534-404368-17189-512196-447404-324857-490132-484468-320288-429617,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
934632,Rebel Moon - Part Two: The Scargiver,"['Action', 'Science Fiction', 'Drama']",en,The rebels gear up for battle against the Motherworld as unbreakable bonds are forged heroes emerge — and legends are made.,88.804,The Stone Quarry-Grand Electric,4/5/2024,83000000,0,123,Released,,0,0,Sofia Boutella-Michiel Huisman-Ed Skrein-Djimon Hounsou-Bae Doona-Staz Nair-E. Duffy-Anthony Hopkins-Cleopatra Coleman-Fra Fee-Charlotte Maggi-Sky Yang-Stuart Martin-Corey Stoll-Alfonso Herrera-Cary Elwes-Rhian Rees-Dustin Ceithamer,space war-space-space opera-space adventure-action hero-alien spaceship-super hero girls-space vessel-odyssey,/lV70XeG15PNNg3S1mwaoNk3LVHk.jpg,/mcymlABFPpV2kblqrpmySoVsGVO.jpg,723745-410485-1026624-1070136-1099088-43421-44434-51610-357953-542196-379862-778855-767295-416077-30790-946310-1264-598652-1091834-739187-337167,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
718789,Lightyear,"['Animation', 'Action', 'Adventure', 'Family', 'Science Fiction']",en,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,88.79,Pixar-Walt Disney Pictures,6/15/2022,200000000,226425420,105,Released,Infinity awaits.,7.082,2906,Chris Evans-Keke Palmer-Peter Sohn-Taika Waititi-Dale Soules-James Brolin-Uzo Aduba-Mary McDonald-Lewis-Isiah Whitlock Jr.-Angus MacLane-Bill Hader-Efren Ramirez-Keira Hairston-Carlos Alazraqui-William Calvert-June Christopher-David Cowgill-Terri Douglas-Jackie Gonneau-Rif Hutton-Matthew Yang King-Stephanie Komure-Piotr Michael-Cristina Milizia-Arthur Ortiz-Jacqueline Pinol-Griffin Puatu-Shane Sweet-Debra Wilson-Matthew Wood-Cory Yee-Ruth Zalduondo-Kimberly Bailey,space travel-alien life-form-stranded-alien planet-spin off-aftercreditsstinger-duringcreditsstinger-origin story,/ox4goZd956BxqJH6iLwhWPL9ct4.jpg,/nW5fUbldp1DYf2uQ3zJTUdachOu.jpg,419669-616037-438148-73369-507086-539681-748918-990593-631330-90802-871693-913612-225145-348966-756999-985898-453395-610150-647808-560057,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
240,The Godfather Part II,"['Drama', 'Crime']",en,In the continuing saga of the Corleone crime family a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s Michael Corleone attempts to expand the family business into Las Vegas Hollywood and Cuba.,88.749,Paramount Pictures-The Coppola Company-American Zoetrope,12/20/1974,13000000,102600000,202,Released,The rise and fall of the Corleone empire.,8.577,12118,Al Pacino-Robert Duvall-Diane Keaton-Robert De Niro-John Cazale-Talia Shire-Lee Strasberg-Michael V. Gazzo-G. D. Spradlin-Richard Bright-Gastone Moschin-Tom Rosqui-Bruno Kirby-Frank Sivero-Francesca De Sapio-Morgana King-Marianna Hill-Leopoldo Trieste-Dominic Chianese-Amerigo Tot-Troy Donahue-John Aprea-Joe Spinell-Abe Vigoda-Tere Livrano-Gianni Russo-Maria Carta-Oreste Baldini-Giuseppe Sillato-Mario Cotone-James Gounaris-Fay Spain-Harry Dean Stanton-David Baker-Carmine Caridi-Danny Aiello-Carmine Foresta-Nick Discenza-Joseph Medaglia-William Bowers-Joseph Della Sorte-Carmen Argenziano-Joe Lo Grippo-Ezio Flagello-Livio Giorgi-Kathleen Beller-Saveria Mazzola-Tito Alba-Johnny Naranjo-Elda Maida-Salvatore Po-Ignazio Pappalardo-Andrea Maugeri-Peter LaCorte-Vincent Coppola-Peter Donat-Tom Dahlgren-Paul B. Brown-Phil Feldman-Roger Corman-Ivonne Coll-Joe De Nicola-Edward Van Sickle-Gabriella Belloni-Richard Watson-Venancia Grangerard-Erica Yohn-Teresa Tirelli-James Caan-Italia Coppola-Roman Coppola-Sofia Coppola-Victor Pujols Faneyte-Julie Gregg-Larry Guardino-Buck Houghton-Sho Kosugi-Gary Kurtz-Richard Matheson-John Megna-Jay Rasumny-Filomena Spagnuolo-Julian Voloshin,italian american-cuba-italy-gangster-praise-symbolism-revenge-organized crime-mafia-lawyer-suburb-corrupt politician-complicated,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,/b6w7gKLQLS2zw4JK0XmKgQ4gnzr.jpg,242-238-424-129-389-155-680-769-497-278-637-1724-111-496243-28-510-253-968-550-311,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
898308,Darby and the Dead,"['Comedy', 'Fantasy']",en,After Darby Harper suffered a near-death experience as a child she gained the ability to see ghosts. To combat the existential boredom of high school she runs a side business counseling local spirits in her spare time. When an unexpected occurrence happens between Darby and Capri the most popular girl at her high school Darby reluctantly agrees to help her and in the process learns how to fit in with the living world again.,88.478,20th Century Studios-Footprint Features,12/2/2022,0,0,100,Released,Ghosted but not gone.,6.1,36,Riele Downs-Auli'i Cravalho-Chosen Jacobs-Asher Angel-Wayne Knight-Nicole Maines-Derek Luke-Tony Danza-Genneya Walton-Kylie Liya Page-Dean Goldblum-Kim Syster-Danica Jones,afterlife-high school-teenage girl-ghost-popular girl,/v1mtYW0qShlS3YFy10D8GqTk6LI.jpg,/sWLlgUVsmwir6jf9XmzbTRdrtrB.jpg,910858,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
614934,Elvis,"['Drama', 'Music']",en,The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager Colonel Tom Parker.,88.454,Warner Bros. Pictures-Bazmark-The Jackal Group,6/22/2022,85000000,288670284,159,Released,The Man. The Legend. The King of Rock & Roll.,7.571,2948,Austin Butler-Tom Hanks-Olivia DeJonge-Helen Thomson-Richard Roxburgh-Kelvin Harrison Jr.-David Wenham-Kodi Smit-McPhee-Luke Bracey-Dacre Montgomery-Leon Ford-Gary Clark Jr.-Yola-Natasha Bassett-Xavier Samuel-Adam Dunn-Alton Mason-Shonka Dukureh-David Gannon-Shannon Sanders-Charles Grounds-Josh McConville-Kate Mulvany-Gareth Davies-Chaydon Jay-Christian Kisando-John Mukristayo-Miles Burton-Gad Banza-Aristene Kisando-Senayt Mebrahtu-Mariama Princess Andrews-Sharon Brooks-Nicholas Bell-Anthony Phelan-Sandro Colarelli-Cle Morgan-Charles Allen-Natalie Bassingthwaighte-Liz Blackett-Mike Bingaman-Christian McCarty-Tony Nixon-Andrea Moor-Mark Leonard Winter-Hugh Parker-Thomas Larkin-Hilton Hyppolite Denis-Christopher Sommers-Brad Leaver-Simon Mallory-Terepai Richmond-Alex Knight-Jordan A. Holland-Lenesha Randolph-Elizabeth Cullen-Angie Milliken-Luke Corrin Care-Jack McGirr-Miranda Frangou-Lakota Johnson-Ruby Gonzales-Judd-Greg Powell-Patrick Shearer-Sarah Ogden-Iain Gardiner-Melina Vidler-Traneshia Chiles-Lauren McClinton-Gary Hale-Kellee Halford-Angela Hill-Jamiah Hudson-Norris Jones-Stephen R. Ladson-Alfreda McCrary-Angela McCrary-Beverly Ann McCrary-Keb' Mo'-Tamica Nicole-Marqo Patton-Robert Randolph-Calvin Settles II-Calvin V. Settles Sr.-Ira Wayne Settles Sr.-Odessa L. Settles-Sara Settles-Shirley M. Settles-Jacqueline Smith-Jefferson-Torshia Suggs-Cameron Keith Walls-Andrea Baker-Libe Barer-Doug Burch-Cathy Cavadini,rock 'n' roll-biography-based on true story-singer-music business-1950s-elvis presley-music movie,/qBOKWqAFbveZ4ryjJJwbie6tXkQ.jpg,/1Zyf6cyFPPaU0TCD78EJiCVZPJ9.jpg,886-14292-30265-361743-682507-14168-11016-616037-509386-718789-15487,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
